Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),19:10,05:30,10h 20m,759,21 Seats available,"4.7
288",https://www.redbus.in/bus-tickets/kangra-to-delhi,Kangra to Delhi
AdCity Land Travels,Volvo A/C Semi Sleeper (2+2),19:40,05:10,09h 30m,720,28 Seats available,"3.9
22",https://www.redbus.in/bus-tickets/kangra-to-delhi,Kangra to Delhi
Laxmi holidays,Volvo Multi-Axle A/C Semi Sleeper (2+2),20:45,06:20,09h 35m,664,38 Seats available,"4.6
234",https://www.redbus.in/bus-tickets/kangra-to-delhi,Kangra to Delhi
Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),20:30,05:30,09h 00m,888,19 Seats available,"4.7
133",https://www.redbus.in/bus-tickets/kangra-to-delhi,Kangra to Delhi
HRTC - 680,Ordinary 3+2 Non AC Seater,18:18,04:30,10h 12m,INR 485,30 Seats available,4.2,https://www.redbus.in/bus-tickets/ghumarwin-to-delhi,Ghumarwin to Delhi
HRTC - 763,Ordinary 3+2 Non AC Seater,19:40,05:00,09h 20m,INR 463,37 Seats available,"4.7
10",https://www.redbus.in/bus-tickets/ghumarwin-to-delhi,Ghumarwin to Delhi
HRTC - 700,Himsuta AC Seater Volvo/Scania 2+2,20:00,04:30,08h 30m,INR 912,5 Seats available,"4.7
31",https://www.redbus.in/bus-tickets/ghumarwin-to-delhi,Ghumarwin to Delhi
HRTC - 651,Ordinary 3+2 Non AC Seater,20:14,04:30,08h 16m,INR 463,15 Seats available,4.2,https://www.redbus.in/bus-tickets/ghumarwin-to-delhi,Ghumarwin to Delhi
HRTC - 750,A/C Executive (2+3),20:30,06:00,09h 30m,INR 600,10 Seats available,"2.8
20",https://www.redbus.in/bus-tickets/ghumarwin-to-delhi,Ghumarwin to Delhi
HRTC - 1107,Ordinary 3+2 Non AC Seater,20:30,04:15,07h 45m,INR 463,25 Seats available,"2.2
4",https://www.redbus.in/bus-tickets/ghumarwin-to-delhi,Ghumarwin to Delhi
HRTC - 78,Himsuta AC Seater Volvo/Scania 2+2,21:15,05:00,07h 45m,INR 892,4 Seats available,"4.6
51",https://www.redbus.in/bus-tickets/ghumarwin-to-delhi,Ghumarwin to Delhi
HRTC - 534,Ordinary 3+2 Non AC Seater,18:05,05:20,11h 15m,INR 612,37 Seats available,"4.5
4",https://www.redbus.in/bus-tickets/delhi-to-sarkaghat,Delhi to Sarkaghat
HRTC - 541,Ordinary 3+2 Non AC Seater,19:14,04:10,08h 56m,INR 575,28 Seats available,"4.6
5",https://www.redbus.in/bus-tickets/delhi-to-sarkaghat,Delhi to Sarkaghat
HRTC - 549,A/C Executive (2+3),19:25,06:45,11h 20m,INR 701,44 Seats available,"2.7
16",https://www.redbus.in/bus-tickets/delhi-to-sarkaghat,Delhi to Sarkaghat
HRTC - 557,Ordinary 3+2 Non AC Seater,20:15,07:10,10h 55m,INR 575,37 Seats available,3.9,https://www.redbus.in/bus-tickets/delhi-to-sarkaghat,Delhi to Sarkaghat
HRTC - 597,Himsuta AC Seater Volvo/Scania 2+2,20:35,06:40,10h 05m,INR 1078,28 Seats available,"4.2
46",https://www.redbus.in/bus-tickets/delhi-to-sarkaghat,Delhi to Sarkaghat
