Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name
Babu Travels,A/C Sleeper (2+1),18:30,23:42,05h 12m,509,31 Seats available,"3.9
56",https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan,Jaipur (Rajasthan) to Kota(Rajasthan)
Babu Travels,NON A/C Seater/ Sleeper (2+1),22:15,04:45,06h 30m,370,27 Seats available,"3.4
74",https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan,Jaipur (Rajasthan) to Kota(Rajasthan)
Jakhar Travels,A/C Seater / Sleeper (2+1),19:30,23:55,04h 25m,INR 1100,19 Seats available,"4.1
26",https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan,Jaipur (Rajasthan) to Kota(Rajasthan)
Jakhar Travels,NON A/C Seater/ Sleeper (2+1),21:15,03:00,05h 45m,INR 250,30 Seats available,"3.2
31",https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan,Jaipur (Rajasthan) to Kota(Rajasthan)
Mahadev Travels Pilani,A/C Seater / Sleeper (2+1),23:25,05:25,06h 00m,INR 400,27 Seats available,"2.5
71",https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan,Jaipur (Rajasthan) to Kota(Rajasthan)
Navrang Travels,A/C Seater / Sleeper (2+1),23:00,05:00,06h 00m,360,46 Seats available,"2.0
112",https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan,Jaipur (Rajasthan) to Kota(Rajasthan)
Pooja Paraswnath Travels,NON AC Seater / Sleeper 2+1,00:05,05:20,05h 15m,INR 360,8 Seats available,3.1,https://www.redbus.in/bus-tickets/pali-to-udaipur,Pali (Rajasthan) to Udaipur
Raj Travel (Laxmi Traveller),A/C Sleeper (2+1),00:15,05:15,05h 00m,INR 600,23 Seats available,4.8,https://www.redbus.in/bus-tickets/pali-to-udaipur,Pali (Rajasthan) to Udaipur
Jain Travels,A/C Seater / Sleeper (2+1),02:55,07:30,04h 35m,INR 500,11 Seats available,3.1,https://www.redbus.in/bus-tickets/pali-to-udaipur,Pali (Rajasthan) to Udaipur
Raj Travel (Laxmi Traveller),Bharat Benz A/C Seater (2+1),06:40,10:10,03h 30m,INR 460,18 Seats available,4.8,https://www.redbus.in/bus-tickets/pali-to-udaipur,Pali (Rajasthan) to Udaipur
M R Travels,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),07:00,10:35,03h 35m,INR 475,33 Seats available,"4.6
9",https://www.redbus.in/bus-tickets/pali-to-udaipur,Pali (Rajasthan) to Udaipur
Shree Devnarayan Travels,Bharat Benz A/C Seater (2+1),08:00,11:30,03h 30m,INR 550,14 Seats available,"4.8
4",https://www.redbus.in/bus-tickets/pali-to-udaipur,Pali (Rajasthan) to Udaipur
Shri Mahadev Travelss,Non A/C Seater / Sleeper (2+1),08:30,13:00,04h 30m,INR 410,12 Seats available,3.0,https://www.redbus.in/bus-tickets/pali-to-udaipur,Pali (Rajasthan) to Udaipur
CHANDRA RAJ TRAVELS,NON AC Seater / Sleeper 2+1,08:45,13:30,04h 45m,INR 340,40 Seats available,3.3,https://www.redbus.in/bus-tickets/pali-to-udaipur,Pali (Rajasthan) to Udaipur
CHANDRA RAJ TRAVELS,NON AC Seater / Sleeper 2+1,08:45,13:15,04h 30m,INR 360,36 Seats available,3.3,https://www.redbus.in/bus-tickets/pali-to-udaipur,Pali (Rajasthan) to Udaipur
Jain travels regd,NON AC Seater / Sleeper 2+1,09:00,13:50,04h 50m,INR 360,49 Seats available,4.2,https://www.redbus.in/bus-tickets/pali-to-udaipur,Pali (Rajasthan) to Udaipur
Jain travels regd,NON AC Seater / Sleeper 2+1,12:30,17:20,04h 50m,INR 350,49 Seats available,4.2,https://www.redbus.in/bus-tickets/pali-to-udaipur,Pali (Rajasthan) to Udaipur
CHANDRA RAJ TRAVELS,NON AC Seater / Sleeper 2+1,13:50,19:20,05h 30m,INR 360,34 Seats available,3.3,https://www.redbus.in/bus-tickets/pali-to-udaipur,Pali (Rajasthan) to Udaipur
Pooja Paraswnath Travels,NON A/C Sleeper (2+1),14:20,19:35,05h 15m,INR 500,30 Seats available,3.1,https://www.redbus.in/bus-tickets/pali-to-udaipur,Pali (Rajasthan) to Udaipur
Jain travels regd,A/C Seater / Sleeper (2+1),15:20,20:00,04h 40m,INR 460,40 Seats available,"4.4
11",https://www.redbus.in/bus-tickets/pali-to-udaipur,Pali (Rajasthan) to Udaipur
Jain travels regd,NON AC Seater / Sleeper 2+1,16:30,22:40,06h 10m,INR 350,42 Seats available,4.2,https://www.redbus.in/bus-tickets/pali-to-udaipur,Pali (Rajasthan) to Udaipur
Jain travels regd,NON AC Seater / Sleeper 2+1,02:40,07:30,04h 50m,INR 300,42 Seats available,3.8,https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan,Udaipur to Pali (Rajasthan)
Ashok Travels Mandsaur Group,Non A/C Seater / Sleeper (2+1),03:45,08:15,04h 30m,INR 400,16 Seats available,3.8,https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan,Udaipur to Pali (Rajasthan)
M R Travels,A/C Sleeper (2+1),04:20,07:30,03h 10m,INR 600,25 Seats available,4.2,https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan,Udaipur to Pali (Rajasthan)
JAIN TRAVELS REGD / MULTANI SONA,A/C Seater / Sleeper (2+1),04:30,09:00,04h 30m,INR 350,34 Seats available,3.8,https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan,Udaipur to Pali (Rajasthan)
Gajraj Travels,Non A/C Seater / Sleeper (2+1),04:45,08:00,03h 15m,INR 400,37 Seats available,4.5,https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan,Udaipur to Pali (Rajasthan)
Hans Travels (I) Private Limited,A/C Sleeper (2+1),05:00,09:30,04h 30m,INR 500,22 Seats available,3.2,https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan,Udaipur to Pali (Rajasthan)
M R Travels,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),05:00,09:00,04h 00m,INR 600,27 Seats available,4.2,https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan,Udaipur to Pali (Rajasthan)
M R Travels,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),06:00,09:30,03h 30m,INR 475,43 Seats available,"4.4
24",https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan,Udaipur to Pali (Rajasthan)
Shree Devnarayan Travels,Bharat Benz A/C Seater (2+1),06:15,09:50,03h 35m,INR 550,23 Seats available,"4.9
6",https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan,Udaipur to Pali (Rajasthan)
Raj Travel,Bharat Benz A/C Seater (2+1),06:15,09:45,03h 30m,405,23 Seats available,4.8,https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan,Udaipur to Pali (Rajasthan)
Karan Maharaja Travels,A/C Seater / Sleeper (2+1),00:20,04:30,04h 10m,INR 429,28 Seats available,3.4,https://www.redbus.in/bus-tickets/sikar-to-bikaner,Sikar to Bikaner
Sharma travel agency,A/C Seater / Sleeper (2+1),00:40,05:00,04h 20m,INR 380,26 Seats available,3.0,https://www.redbus.in/bus-tickets/sikar-to-bikaner,Sikar to Bikaner
RATHORE TRAVELS AGENCY,Volvo 9600 A/C Sleeper (2+1),01:15,05:10,03h 55m,INR 750,16 Seats available,4.1,https://www.redbus.in/bus-tickets/sikar-to-bikaner,Sikar to Bikaner
Shree karni Travels,NON A/C Seater/ Sleeper (2+1),02:25,07:00,04h 35m,INR 350,7 Seats available,3.5,https://www.redbus.in/bus-tickets/sikar-to-bikaner,Sikar to Bikaner
Maharaja Travels,A/C Seater / Sleeper (2+1),03:15,07:30,04h 15m,INR 667,28 Seats available,3.1,https://www.redbus.in/bus-tickets/sikar-to-bikaner,Sikar to Bikaner
Rishabh travels,NON A/C Sleeper (2+1),04:20,07:50,03h 30m,INR 600,28 Seats available,3.7,https://www.redbus.in/bus-tickets/sikar-to-bikaner,Sikar to Bikaner
Milan Travels,Bharat Benz A/C Seater /Sleeper (2+1),07:20,10:35,03h 15m,INR 523,30 Seats available,"4.2
46",https://www.redbus.in/bus-tickets/sikar-to-bikaner,Sikar to Bikaner
RATHORE TRAVELS AGENCY,Volvo 9600 A/C Sleeper (2+1),07:25,10:35,03h 10m,INR 700,23 Seats available,"4.6
19",https://www.redbus.in/bus-tickets/sikar-to-bikaner,Sikar to Bikaner
New Deep Travels,Volvo Multi-Axle I-Shift A/C Semi Sleeper (2+2),08:30,11:40,03h 10m,INR 666.67,24 Seats available,"4.8
11",https://www.redbus.in/bus-tickets/sikar-to-bikaner,Sikar to Bikaner
Sharma travel agency,A/C Seater / Sleeper (2+1),11:10,15:40,04h 30m,INR 428,17 Seats available,3.0,https://www.redbus.in/bus-tickets/sikar-to-bikaner,Sikar to Bikaner
Shree karni Travels,A/C Seater / Sleeper (2+1),14:15,19:25,05h 10m,INR 381,42 Seats available,3.5,https://www.redbus.in/bus-tickets/sikar-to-bikaner,Sikar to Bikaner
Milan Travels,A/C Seater / Sleeper (2+1),15:20,18:30,03h 10m,INR 523,20 Seats available,"4.6
13",https://www.redbus.in/bus-tickets/sikar-to-bikaner,Sikar to Bikaner
Shree karni Travels,Non A/C Seater / Sleeper (2+1),15:20,19:30,04h 10m,INR 350,42 Seats available,3.5,https://www.redbus.in/bus-tickets/sikar-to-bikaner,Sikar to Bikaner
RATHORE TRAVELS AGENCY,A/C Semi Sleeper (2+2),15:30,18:50,03h 20m,INR 450,37 Seats available,"4.3
26",https://www.redbus.in/bus-tickets/sikar-to-bikaner,Sikar to Bikaner
Milan Travels,Volvo 9600 Multi-Axle A/C Sleeper (2+1),16:20,20:15,03h 55m,INR 714,39 Seats available,"4.6
15",https://www.redbus.in/bus-tickets/sikar-to-bikaner,Sikar to Bikaner
Haji Ali Travels,A/C Seater / Sleeper (2+1),19:30,01:00,05h 30m,463,37 Seats available,1.4,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Jaipur (Rajasthan) to Bharatpur
NEW RADHIKA TRAVEL,Non A/C Seater / Sleeper (2+1),20:00,23:15,03h 15m,INR 600,26 Seats available,1.5,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Jaipur (Rajasthan) to Bharatpur
Chaturvedi Bus Service,NON A/C Seater/ Sleeper (2+1),20:30,00:30,04h 00m,INR 570,56 Seats available,2.6,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Jaipur (Rajasthan) to Bharatpur
Jain travels regd,NON AC Seater/ Sleeper (2+1),01:15,05:15,04h 00m,INR 400,25 Seats available,3.9,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Jaipur (Rajasthan) to Bharatpur
Jain travels regd,NON AC Seater / Sleeper 2+1,01:45,05:35,03h 50m,INR 300,31 Seats available,3.9,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Jaipur (Rajasthan) to Bharatpur
Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),03:30,06:50,03h 20m,INR 400,38 Seats available,3.5,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Jaipur (Rajasthan) to Bharatpur
CHANDRA RAJ TRAVELS,A/C Seater / Sleeper (2+1),03:45,07:55,04h 10m,INR 800,36 Seats available,3.3,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Jaipur (Rajasthan) to Bharatpur
Jakhar Travels,A/C Seater / Sleeper (2+1),04:25,08:55,04h 30m,INR 476,40 Seats available,3.7,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Jaipur (Rajasthan) to Bharatpur
M R Travels,A/C Seater / Sleeper (2+1),04:40,08:40,04h 00m,INR 549,26 Seats available,3.8,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Jaipur (Rajasthan) to Bharatpur
Shrinath® Travel Agency Pvt. Ltd.,Volvo Multi Axle B9R A/C Sleeper (2+1),05:30,08:45,03h 15m,INR 600,36 Seats available,3.5,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Jaipur (Rajasthan) to Bharatpur
NueGo,Electric A/C Seater (2+2),06:00,10:15,04h 15m,284,32 Seats available,"4.2
30",https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Jaipur (Rajasthan) to Bharatpur
NueGo,Electric A/C Seater (2+2),09:00,13:15,04h 15m,379,30 Seats available,"4.2
55",https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Jaipur (Rajasthan) to Bharatpur
Shrinath® Travel Agency Pvt. Ltd.,A/C Sleeper (2+1),09:05,13:35,04h 30m,2775,36 Seats available,3.5,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Jaipur (Rajasthan) to Bharatpur
Goyal Travels,A/C Seater / Sleeper (2+1),13:30,17:15,03h 45m,INR 450,42 Seats available,"3.2
10",https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Jaipur (Rajasthan) to Bharatpur
NueGo,Electric A/C Seater (2+2),14:00,18:15,04h 15m,284,22 Seats available,"4.4
90",https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Jaipur (Rajasthan) to Bharatpur
Jain travels regd,NON AC Seater / Sleeper 2+1,23:50,05:00,05h 10m,INR 350,36 Seats available,"2.3
6",https://www.redbus.in/bus-tickets/kishangarh-to-jodhpur,Kishangarh to Jodhpur
Gajraj Travels,A/C Seater/Sleeper (2+1),04:44,09:23,04h 39m,INR 900,19 Seats available,4.5,https://www.redbus.in/bus-tickets/kishangarh-to-jodhpur,Kishangarh to Jodhpur
Gajraj Travels,A/C Sleeper (2+1),00:30,05:35,05h 05m,INR 600,34 Seats available,4.5,https://www.redbus.in/bus-tickets/kishangarh-to-jodhpur,Kishangarh to Jodhpur
Bluecity Bus,A/C Sleeper (2+1),04:15,09:15,05h 00m,INR 900,26 Seats available,4.4,https://www.redbus.in/bus-tickets/kishangarh-to-jodhpur,Kishangarh to Jodhpur
Chanakya Travels Agency,AC Sleeper (2+1),05:00,10:25,05h 25m,INR 900,36 Seats available,3.8,https://www.redbus.in/bus-tickets/kishangarh-to-jodhpur,Kishangarh to Jodhpur
M R Travels,A/C Volvo B11R Multi-Axle Sleeper (2+1),04:15,09:00,04h 45m,INR 900,27 Seats available,3.8,https://www.redbus.in/bus-tickets/kishangarh-to-jodhpur,Kishangarh to Jodhpur
Chanakya Travels Agency,NON A/C Seater/ Sleeper (2+1),04:00,08:45,04h 45m,INR 650,40 Seats available,3.8,https://www.redbus.in/bus-tickets/kishangarh-to-jodhpur,Kishangarh to Jodhpur
Jakhar Travels,A/C Seater / Sleeper (2+1),23:00,04:00,05h 00m,INR 429,40 Seats available,3.7,https://www.redbus.in/bus-tickets/kishangarh-to-jodhpur,Kishangarh to Jodhpur
Jakhar Travels,A/C Seater / Sleeper (2+1),00:45,05:30,04h 45m,INR 429,36 Seats available,3.7,https://www.redbus.in/bus-tickets/kishangarh-to-jodhpur,Kishangarh to Jodhpur
Jakhar Travels And Cargo,A/C Seater / Sleeper (2+1),23:00,03:40,04h 40m,428,35 Seats available,3.4,https://www.redbus.in/bus-tickets/kishangarh-to-jodhpur,Kishangarh to Jodhpur
Shrinath® Travel Agency Pvt. Ltd.,Volvo Multi Axle B9R A/C Sleeper (2+1),17:30,22:20,04h 50m,INR 500,35 Seats available,"4.3
70",https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Jaipur (Rajasthan) to Bhilwara
Ashok Travels Mandsaur Group,Volvo 9600 Multi-Axle A/C Sleeper (2+1),23:50,04:15,04h 25m,INR 810,32 Seats available,"4.1
20",https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Jaipur (Rajasthan) to Bhilwara
Neeraj travels,A/C Seater / Sleeper (2+1),23:20,04:25,05h 05m,INR 500,34 Seats available,"3.5
24",https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Jaipur (Rajasthan) to Bhilwara
Vijay Tour and Travels,Bharat Benz A/C Seater / Sleeper (2+2),02:30,07:20,04h 50m,INR 428.57,25 Seats available,"4.0
14",https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Jaipur (Rajasthan) to Bhilwara
Gayatri Travels,NON AC Seater / Sleeper 2+1,23:00,05:15,06h 15m,380,31 Seats available,"3.3
24",https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Jaipur (Rajasthan) to Bhilwara
Sagwan Travels,Bharat Benz A/C Seater /Sleeper (2+1),22:30,04:10,05h 40m,475,26 Seats available,"4.4
7",https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Jaipur (Rajasthan) to Bhilwara
Kalpana Travels Pvt. Ltd.,NON AC Seater / Sleeper 2+1,22:35,05:05,06h 30m,INR 400,34 Seats available,"3.5
12",https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Jaipur (Rajasthan) to Bhilwara
VGO BUS,VE A/C Seater / Sleeper (2+1),23:30,04:20,04h 50m,INR 599,23 Seats available,"3.1
15",https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Jaipur (Rajasthan) to Bhilwara
Sagwan Travels,A/C Seater / Sleeper (2+1),22:00,03:19,05h 19m,475,35 Seats available,"3.0
12",https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Jaipur (Rajasthan) to Bhilwara
Mahalaxmi Travels,A/C Seater/Sleeper (2+1),22:15,02:45,04h 30m,INR 499,30 Seats available,"2.9
14",https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Jaipur (Rajasthan) to Bhilwara
Paras Travels,A/C Seater / Sleeper (2+1),22:30,05:00,06h 30m,362,12 Seats available,"4.0
271",https://www.redbus.in/bus-tickets/kota-rajasthan-to-udaipur,Kota(Rajasthan) to Udaipur
Jai Shrinath Ji Ki ® Travels,NON AC Seater / Sleeper 2+1,22:00,05:00,07h 00m,INR 350,29 Seats available,"3.9
188",https://www.redbus.in/bus-tickets/kota-rajasthan-to-udaipur,Kota(Rajasthan) to Udaipur
M R Travels,A/C Seater / Sleeper (2+1),22:50,05:15,06h 25m,INR 400,27 Seats available,"2.9
212",https://www.redbus.in/bus-tickets/kota-rajasthan-to-udaipur,Kota(Rajasthan) to Udaipur
Jakhar Travels,NON A/C Seater/ Sleeper (2+1),22:00,05:00,07h 00m,INR 350,35 Seats available,"3.7
110",https://www.redbus.in/bus-tickets/kota-rajasthan-to-udaipur,Kota(Rajasthan) to Udaipur
Navrang Travels,A/C Seater / Sleeper (2+1),20:15,01:40,05h 25m,495,30 Seats available,"3.7
27",https://www.redbus.in/bus-tickets/kota-rajasthan-to-udaipur,Kota(Rajasthan) to Udaipur
Babu Travels,NON A/C Sleeper (2+1),22:30,05:15,06h 45m,416,30 Seats available,"3.6
107",https://www.redbus.in/bus-tickets/kota-rajasthan-to-udaipur,Kota(Rajasthan) to Udaipur
Jakhar Travels,A/C Seater / Sleeper (2+1),17:15,22:20,05h 05m,INR 476,35 Seats available,"2.2
131",https://www.redbus.in/bus-tickets/kota-rajasthan-to-udaipur,Kota(Rajasthan) to Udaipur
Babu Travels,Bharat Benz A/C Sleeper (2+1),20:30,01:45,05h 15m,832,9 Seats available,"2.5
10",https://www.redbus.in/bus-tickets/kota-rajasthan-to-udaipur,Kota(Rajasthan) to Udaipur
Siddhivinayak Travels,A/C Seater / Sleeper (2+1),16:35,22:20,05h 45m,INR 572,17 Seats available,"1.5
26",https://www.redbus.in/bus-tickets/kota-rajasthan-to-udaipur,Kota(Rajasthan) to Udaipur
Jai Shrinath Ji Ki ® Travels,NON A/C Sleeper (2+1),20:45,01:30,04h 45m,INR 700,30 Seats available,"2.2
4",https://www.redbus.in/bus-tickets/kota-rajasthan-to-udaipur,Kota(Rajasthan) to Udaipur
Sagwan Travels,A/C Seater / Sleeper (2+1),02:43,07:53,05h 10m,INR 250,15 Seats available,3.4,https://www.redbus.in/bus-tickets/jaipur-to-pilani,Jaipur (Rajasthan) to Pilani
Rishabh travels,A/C Seater / Sleeper (2+1),03:00,07:45,04h 45m,405,21 Seats available,3.7,https://www.redbus.in/bus-tickets/jaipur-to-pilani,Jaipur (Rajasthan) to Pilani
Dashmesh Travels,A/C Seater / Sleeper (2+1),03:00,07:10,04h 10m,INR 400,37 Seats available,3.6,https://www.redbus.in/bus-tickets/jaipur-to-pilani,Jaipur (Rajasthan) to Pilani
Vijay Tour and Travels,A/C Seater / Sleeper (2+1),03:50,08:50,05h 00m,INR 400,42 Seats available,3.4,https://www.redbus.in/bus-tickets/jaipur-to-pilani,Jaipur (Rajasthan) to Pilani
Rishabh travels,Bharat Benz A/C Seater /Sleeper (2+1),05:05,08:46,03h 41m,270,22 Seats available,3.7,https://www.redbus.in/bus-tickets/jaipur-to-pilani,Jaipur (Rajasthan) to Pilani
Amit Travels,Bharat Benz A/C Seater (2+2),06:25,11:50,05h 25m,INR 349,40 Seats available,"3.5
5",https://www.redbus.in/bus-tickets/jaipur-to-pilani,Jaipur (Rajasthan) to Pilani
Vijay Tour and Travels,Bharat Benz A/C Seater (2+2),12:30,18:00,05h 30m,INR 300,44 Seats available,3.4,https://www.redbus.in/bus-tickets/jaipur-to-pilani,Jaipur (Rajasthan) to Pilani
Devraj Travels,Bharat Benz A/C Seater (2+2),12:40,18:30,05h 50m,INR 300,42 Seats available,4.2,https://www.redbus.in/bus-tickets/jaipur-to-pilani,Jaipur (Rajasthan) to Pilani
Neeraj travels,A/C Seater / Sleeper (2+1),15:00,20:02,05h 02m,INR 450,38 Seats available,"3.4
10",https://www.redbus.in/bus-tickets/jaipur-to-pilani,Jaipur (Rajasthan) to Pilani
Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),18:10,23:10,05h 00m,INR 349,35 Seats available,"3.5
5",https://www.redbus.in/bus-tickets/jaipur-to-pilani,Jaipur (Rajasthan) to Pilani
GV Tours,A/C Seater/Sleeper (2+1),16:00,20:50,04h 50m,475,41 Seats available,"3.0
45",https://www.redbus.in/bus-tickets/jaipur-to-mathura,Jaipur (Rajasthan) to Mathura
Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),19:15,23:55,04h 40m,INR 499,31 Seats available,3.7,https://www.redbus.in/bus-tickets/jaipur-to-mathura,Jaipur (Rajasthan) to Mathura
Rinku Travels,A/C Seater / Sleeper (2+1),21:15,02:55,05h 40m,INR 400,46 Seats available,"3.7
4",https://www.redbus.in/bus-tickets/jaipur-to-mathura,Jaipur (Rajasthan) to Mathura
Gorsiya Travels,Bharat Benz A/C Seater /Sleeper (2+1),03:46,08:55,05h 09m,INR 700,13 Seats available,"1.6
5",https://www.redbus.in/bus-tickets/jaipur-to-mathura,Jaipur (Rajasthan) to Mathura
Jay Bajrang Travels,A/C Seater/Sleeper (2+1),05:01,09:30,04h 29m,INR 523.81,30 Seats available,"1.4
22",https://www.redbus.in/bus-tickets/jaipur-to-mathura,Jaipur (Rajasthan) to Mathura
janta shatabdi travels,A/C Sleeper (2+1),14:30,20:30,06h 00m,664,36 Seats available,1.5,https://www.redbus.in/bus-tickets/jaipur-to-mathura,Jaipur (Rajasthan) to Mathura
Rinku Travels,NON AC Seater / Sleeper 2+1,19:00,00:59,05h 59m,INR 300,47 Seats available,2.7,https://www.redbus.in/bus-tickets/jaipur-to-mathura,Jaipur (Rajasthan) to Mathura
janta shatabdi travels,Non A/C Seater / Sleeper (2+1),19:15,23:59,04h 44m,428,41 Seats available,"1.1
12",https://www.redbus.in/bus-tickets/jaipur-to-mathura,Jaipur (Rajasthan) to Mathura
Haji Ali Travels,A/C Seater / Sleeper (2+1),19:30,02:00,06h 30m,463,37 Seats available,1.4,https://www.redbus.in/bus-tickets/jaipur-to-mathura,Jaipur (Rajasthan) to Mathura
Rinku Travels,NON AC Seater / Sleeper 2+1,20:00,01:50,05h 50m,INR 300,45 Seats available,2.7,https://www.redbus.in/bus-tickets/jaipur-to-mathura,Jaipur (Rajasthan) to Mathura
Mansoori tour and travels,Non A/C Seater / Sleeper (2+1),20:00,00:40,04h 40m,648,40 Seats available,1.5,https://www.redbus.in/bus-tickets/jaipur-to-mathura,Jaipur (Rajasthan) to Mathura
SHAGUN CARGO & TRAVELS,NON A/C Seater/ Sleeper (2+1),20:15,02:00,05h 45m,570,32 Seats available,"1.9
4",https://www.redbus.in/bus-tickets/jaipur-to-mathura,Jaipur (Rajasthan) to Mathura
Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),21:00,02:30,05h 30m,INR 499,23 Seats available,"2.8
32",https://www.redbus.in/bus-tickets/jaipur-to-mathura,Jaipur (Rajasthan) to Mathura
Mansoori tour and travels,A/C Seater / Sleeper (2+1),21:00,01:45,04h 45m,648,40 Seats available,1.5,https://www.redbus.in/bus-tickets/jaipur-to-mathura,Jaipur (Rajasthan) to Mathura
janta shatabdi travels,Non A/C Seater / Sleeper (2+1),21:15,01:59,04h 44m,475,40 Seats available,1.5,https://www.redbus.in/bus-tickets/jaipur-to-mathura,Jaipur (Rajasthan) to Mathura
RATHORE TRAVELS AGENCY,A/C Semi Sleeper (2+2),05:00,08:10,03h 10m,INR 450,17 Seats available,"3.5
5",https://www.redbus.in/bus-tickets/bikaner-to-sikar,Bikaner to Sikar
Milan Travels,Bharat Benz A/C Seater /Sleeper (2+1),05:00,08:30,03h 30m,INR 476,10 Seats available,"3.8
30",https://www.redbus.in/bus-tickets/bikaner-to-sikar,Bikaner to Sikar
New Deep Travels,Volvo Multi-Axle I-Shift A/C Semi Sleeper (2+2),06:00,09:10,03h 10m,INR 666.67,32 Seats available,"5.0
8",https://www.redbus.in/bus-tickets/bikaner-to-sikar,Bikaner to Sikar
Maharaja Travels,A/C Seater / Sleeper (2+1),07:00,10:50,03h 50m,INR 333,42 Seats available,"3.3
14",https://www.redbus.in/bus-tickets/bikaner-to-sikar,Bikaner to Sikar
Milan Travels,A/C Seater / Sleeper (2+1),08:10,11:26,03h 16m,INR 475,26 Seats available,"3.7
29",https://www.redbus.in/bus-tickets/bikaner-to-sikar,Bikaner to Sikar
Amar Travels,A/C Seater / Sleeper (2+1),08:40,12:40,04h 00m,INR 400,43 Seats available,3.9,https://www.redbus.in/bus-tickets/bikaner-to-sikar,Bikaner to Sikar
Maharaja Travels,A/C Seater / Sleeper (2+1),09:40,14:15,04h 35m,INR 333,36 Seats available,3.1,https://www.redbus.in/bus-tickets/bikaner-to-sikar,Bikaner to Sikar
Milan Travels,A/C Seater / Sleeper (2+1),14:30,18:10,03h 40m,INR 476,30 Seats available,"3.8
31",https://www.redbus.in/bus-tickets/bikaner-to-sikar,Bikaner to Sikar
RATHORE TRAVELS AGENCY,Volvo 9600 A/C Sleeper (2+1),14:40,17:52,03h 12m,INR 750,32 Seats available,"5.0
4",https://www.redbus.in/bus-tickets/bikaner-to-sikar,Bikaner to Sikar
New Deep Travels,Volvo Multi-Axle I-Shift A/C Semi Sleeper (2+2),15:30,18:40,03h 10m,INR 666.67,45 Seats available,"4.5
11",https://www.redbus.in/bus-tickets/bikaner-to-sikar,Bikaner to Sikar
Milan Travels,A/C Seater / Sleeper (2+1),17:00,20:30,03h 30m,INR 476,33 Seats available,"4.5
17",https://www.redbus.in/bus-tickets/bikaner-to-sikar,Bikaner to Sikar
Neelam Travels,A/C Seater / Sleeper (2+1),18:30,23:00,04h 30m,INR 400,39 Seats available,3.4,https://www.redbus.in/bus-tickets/bikaner-to-sikar,Bikaner to Sikar
Milan Travels,Bharat Benz A/C Seater /Sleeper (2+1),19:15,22:30,03h 15m,INR 476,39 Seats available,"4.6
11",https://www.redbus.in/bus-tickets/bikaner-to-sikar,Bikaner to Sikar
Maharaja Travels,A/C Seater / Sleeper (2+1),19:30,23:20,03h 50m,INR 333,32 Seats available,"4.4
5",https://www.redbus.in/bus-tickets/bikaner-to-sikar,Bikaner to Sikar
