Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name
KSRTC (Kerala) - 581,Super Express Non AC Seater Air Bus (2+2),10:03,16:43,06h 40m,INR 377,9 Seats available,"4.6
23",https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,Bangalore to Kalpetta (kerala)
KSRTC (Kerala) - 52,SWIFT-GARUDA A/C SEATER BUS,12:01,18:20,06h 19m,INR 524,17 Seats available,"4.1
22",https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,Bangalore to Kalpetta (kerala)
KSRTC (Kerala) - 1378,AC MULTI AXLE,13:46,19:20,05h 34m,INR 576,22 Seats available,"2.7
12",https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,Bangalore to Kalpetta (kerala)
KSRTC (Kerala) - 129,SWIFT-GARUDA A/C SEATER BUS,14:15,21:05,06h 50m,INR 524,28 Seats available,"3.1
5",https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,Bangalore to Kalpetta (kerala)
KSRTC (Kerala) - 370,AC MULTI AXLE,15:25,20:55,05h 30m,INR 576,40 Seats available,"3.2
22",https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,Bangalore to Kalpetta (kerala)
KSRTC (Kerala) - 97,Swift Deluxe Non AC Air Bus (2+2),16:02,22:31,06h 29m,INR 475,26 Seats available,"1.9
5",https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,Bangalore to Kalpetta (kerala)
KSRTC (Kerala) - 171,Swift Deluxe Non AC Air Bus (2+2),16:16,23:30,07h 14m,INR 548,33 Seats available,"3.9
4",https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,Bangalore to Kalpetta (kerala)
KSRTC (Kerala) - 553,Super Express Non AC Seater Air Bus (2+2),16:45,00:10,07h 25m,INR 548,38 Seats available,3.8,https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,Bangalore to Kalpetta (kerala)
KSRTC (Kerala) - 51,Swift Deluxe Non AC Air Bus (2+2),19:04,02:50,07h 46m,INR 548,39 Seats available,3.8,https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,Bangalore to Kalpetta (kerala)
KSRTC (Kerala) - 789,Super Fast Non AC Seater (2+3),20:00,02:05,06h 05m,INR 473,40 Seats available,3.8,https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,Bangalore to Kalpetta (kerala)
KSRTC (Kerala) - 1585,Super Express Non AC Seater Air Bus (2+2),20:31,03:41,07h 10m,INR 548,36 Seats available,3.8,https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,Bangalore to Kalpetta (kerala)
KSRTC (Kerala) - 1586,Super Express Non AC Seater Air Bus (2+2),21:31,04:46,07h 15m,INR 548,39 Seats available,3.8,https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,Bangalore to Kalpetta (kerala)
KSRTC (Kerala) - 2133,Swift Deluxe Non AC Air Bus (2+2),22:12,06:01,07h 49m,INR 548,32 Seats available,"3.5
4",https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,Bangalore to Kalpetta (kerala)
KSRTC (Kerala) - 2063,SWIFT-GARUDA A/C SEATER BUS,22:32,05:15,06h 43m,INR 524,16 Seats available,"4.3
8",https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,Bangalore to Kalpetta (kerala)
KSRTC (Kerala) - 574,Super Express Non AC Seater Air Bus (2+2),23:00,07:30,08h 30m,INR 377,39 Seats available,"3.6
17",https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,Bangalore to Kalpetta (kerala)
Kyros Connect,Bharat Benz A/C Semi Sleeper (2+2),23:00,07:20,08h 20m,INR 799,38 Seats available,"4.6
70",https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,Bangalore to Kalpetta (kerala)
MMK Travels,VE A/C Seater / Sleeper (2+1),22:30,05:30,07h 00m,INR 700,25 Seats available,"4.5
76",https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,Bangalore to Kalpetta (kerala)
Suraj Holidays,VE A/C Sleeper (2+1),22:30,06:15,07h 45m,INR 900,25 Seats available,"4.7
48",https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,Bangalore to Kalpetta (kerala)
Kyros Connect,Bharat Benz A/C Semi Sleeper (2+2),23:00,07:30,08h 30m,INR 799,40 Seats available,"3.9
100",https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,Bangalore to Kalpetta (kerala)
DLT BUS,A/C Sleeper (2+1),22:30,05:30,07h 00m,INR 899,23 Seats available,"4.1
175",https://www.redbus.in/bus-tickets/bangalore-to-kalpetta,Bangalore to Kalpetta (kerala)
KSRTC (Kerala) - 2133,Swift Deluxe Non AC Air Bus (2+2),01:01,07:36,06h 35m,INR 419,11 Seats available,4.0,https://www.redbus.in/bus-tickets/mysore-to-kozhikode,Mysore to Kozhikode
KSRTC (Kerala) - 2063,SWIFT-GARUDA A/C SEATER BUS,01:30,07:35,06h 05m,INR 391,2 Seats available,4.0,https://www.redbus.in/bus-tickets/mysore-to-kozhikode,Mysore to Kozhikode
KSRTC (Kerala) - 574,Super Express Non AC Seater Air Bus (2+2),02:00,09:30,07h 30m,INR 306,17 Seats available,4.0,https://www.redbus.in/bus-tickets/mysore-to-kozhikode,Mysore to Kozhikode
KSRTC (Kerala) - 56,SWIFT-GARUDA A/C SEATER BUS,02:20,09:05,06h 45m,INR 391,24 Seats available,4.0,https://www.redbus.in/bus-tickets/mysore-to-kozhikode,Mysore to Kozhikode
KSRTC (Kerala) - 583,Super Express Non AC Seater Air Bus (2+2),02:30,09:35,07h 05m,INR 306,12 Seats available,4.0,https://www.redbus.in/bus-tickets/mysore-to-kozhikode,Mysore to Kozhikode
KSRTC (Kerala) - 713,Super Fast Non AC Seater (2+3),04:30,10:45,06h 15m,INR 285,48 Seats available,"4.9
7",https://www.redbus.in/bus-tickets/mysore-to-kozhikode,Mysore to Kozhikode
KSRTC (Kerala) - 894,Super Fast Non AC Seater (2+3),07:01,13:11,06h 10m,INR 273,38 Seats available,"4.0
8",https://www.redbus.in/bus-tickets/mysore-to-kozhikode,Mysore to Kozhikode
KSRTC (Kerala) - 933,Super Fast Non AC Seater (2+3),09:00,15:10,06h 10m,INR 273,40 Seats available,4.0,https://www.redbus.in/bus-tickets/mysore-to-kozhikode,Mysore to Kozhikode
KSRTC (Kerala) - 718,Super Fast Non AC Seater (2+3),10:15,16:05,05h 50m,INR 285,45 Seats available,"4.8
30",https://www.redbus.in/bus-tickets/mysore-to-kozhikode,Mysore to Kozhikode
KSRTC (Kerala) - 581,Super Express Non AC Seater Air Bus (2+2),13:18,18:48,05h 30m,INR 306,22 Seats available,4.0,https://www.redbus.in/bus-tickets/mysore-to-kozhikode,Mysore to Kozhikode
KSRTC (Kerala) - 814,Super Fast Non AC Seater (2+3),13:25,19:15,05h 50m,INR 285,48 Seats available,"2.8
6",https://www.redbus.in/bus-tickets/mysore-to-kozhikode,Mysore to Kozhikode
KSRTC (Kerala) - 1129,Super Fast Non AC Seater (2+3),14:01,20:16,06h 15m,INR 273,42 Seats available,"3.4
8",https://www.redbus.in/bus-tickets/mysore-to-kozhikode,Mysore to Kozhikode
KSRTC (Kerala) - 567,Super Express Non AC Seater Air Bus (2+2),14:46,20:40,05h 54m,INR 306,34 Seats available,4.0,https://www.redbus.in/bus-tickets/mysore-to-kozhikode,Mysore to Kozhikode
KSRTC (Kerala) - 52,SWIFT-GARUDA A/C SEATER BUS,14:50,19:55,05h 05m,INR 391,17 Seats available,"1.8
9",https://www.redbus.in/bus-tickets/mysore-to-kozhikode,Mysore to Kozhikode
KSRTC (Kerala) - 1193,Super Fast Non AC Seater (2+3),15:45,21:35,05h 50m,INR 285,49 Seats available,"4.6
10",https://www.redbus.in/bus-tickets/mysore-to-kozhikode,Mysore to Kozhikode
KSRTC (Kerala) - 1378,AC MULTI AXLE,16:26,20:50,04h 24m,INR 494,31 Seats available,4.0,https://www.redbus.in/bus-tickets/mysore-to-kozhikode,Mysore to Kozhikode
KSRTC (Kerala) - 712,Super Fast Non AC Seater (2+3),16:45,22:30,05h 45m,INR 285,50 Seats available,"3.4
9",https://www.redbus.in/bus-tickets/mysore-to-kozhikode,Mysore to Kozhikode
KSRTC (Kerala) - 798,Super Fast Non AC Seater (2+3),17:00,23:00,06h 00m,INR 285,44 Seats available,4.0,https://www.redbus.in/bus-tickets/mysore-to-kozhikode,Mysore to Kozhikode
KSRTC (Kerala) - 2472,Garuda Premium,17:00,22:00,05h 00m,INR 1212,25 Seats available,4.0,https://www.redbus.in/bus-tickets/mysore-to-kozhikode,Mysore to Kozhikode
KSRTC (Kerala) - 235,Swift Deluxe Non AC Air Bus (2+2),17:30,00:01,06h 31m,INR 398,30 Seats available,4.0,https://www.redbus.in/bus-tickets/mysore-to-kozhikode,Mysore to Kozhikode
MMK Travels,VE A/C Seater / Sleeper (2+1),00:30,07:30,07h 00m,INR 700,22 Seats available,"3.4
5",https://www.redbus.in/bus-tickets/mysore-to-kozhikode,Mysore to Kozhikode
SAAM BUS,Bharat Benz A/C Sleeper (2+1),00:30,06:45,06h 15m,760,13 Seats available,4.2,https://www.redbus.in/bus-tickets/mysore-to-kozhikode,Mysore to Kozhikode
LIYAS TOURS,Bharat Benz A/C Sleeper (2+1),17:25,23:05,05h 40m,599,22 Seats available,"4.1
30",https://www.redbus.in/bus-tickets/mysore-to-kozhikode,Mysore to Kozhikode
A1 Travels,Bharat Benz A/C Sleeper (2+1),17:30,23:30,06h 00m,INR 500,25 Seats available,3.3,https://www.redbus.in/bus-tickets/mysore-to-kozhikode,Mysore to Kozhikode
Suraj Holidays,NON AC Seater / Sleeper 2+1,23:00,06:00,07h 00m,INR 750,23 Seats available,"4.3
11",https://www.redbus.in/bus-tickets/mysore-to-kozhikode,Mysore to Kozhikode
KSRTC (Kerala) - 2132,Swift Deluxe Non AC Air Bus (2+2),09:19,16:29,07h 10m,INR 617,10 Seats available,"4.8
4",https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,Kalpetta (kerala) to Bangalore
KSRTC (Kerala) - 580,Super Express Non AC Seater Air Bus (2+2),09:46,16:36,06h 50m,INR 483,1 Seat available,"3.7
7",https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,Kalpetta (kerala) to Bangalore
KSRTC (Kerala) - 53,SWIFT-GARUDA A/C SEATER BUS,09:50,16:20,06h 30m,INR 791,18 Seats available,"3.7
28",https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,Kalpetta (kerala) to Bangalore
KSRTC (Kerala) - 55,SWIFT-GARUDA A/C SEATER BUS,13:35,19:55,06h 20m,INR 791,3 Seats available,"3.8
31",https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,Kalpetta (kerala) to Bangalore
KSRTC (Kerala) - 805,Super Fast Non AC Seater (2+3),15:32,22:32,07h 00m,INR 348,9 Seats available,"3.8
11",https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,Kalpetta (kerala) to Bangalore
KSRTC (Kerala) - 72,SWIFT-GARUDA A/C SEATER BUS,20:35,03:35,07h 00m,INR 883,16 Seats available,"3.4
21",https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,Kalpetta (kerala) to Bangalore
KSRTC (Kerala) - 1583,Super Express Non AC Seater Air Bus (2+2),21:57,05:21,07h 24m,INR 709,1 Seat available,"3.6
6",https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,Kalpetta (kerala) to Bangalore
KSRTC (Kerala) - 1353,Super Express Non AC Seater Air Bus (2+2),22:00,05:10,07h 10m,INR 935,26 Seats available,3.5,https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,Kalpetta (kerala) to Bangalore
KSRTC (Kerala) - 197,Super Deluxe Non AC Seater Air Bus (2+2),22:35,06:30,07h 55m,INR 760,9 Seats available,"2.0
9",https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,Kalpetta (kerala) to Bangalore
KSRTC (Kerala) - 1584,Super Express Non AC Seater Air Bus (2+2),23:29,06:38,07h 09m,INR 709,5 Seats available,"3.4
13",https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,Kalpetta (kerala) to Bangalore
KSRTC (Kerala) - 50,Swift Deluxe Non AC Air Bus (2+2),23:51,06:41,06h 50m,INR 709,6 Seats available,"4.1
9",https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,Kalpetta (kerala) to Bangalore
Kyros Connect,Bharat Benz A/C Semi Sleeper (2+2),13:55,21:00,07h 05m,INR 999,21 Seats available,"4.5
129",https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,Kalpetta (kerala) to Bangalore
MMK Travels,VE A/C Seater / Sleeper (2+1),23:45,06:00,06h 15m,INR 999,24 Seats available,"4.3
79",https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,Kalpetta (kerala) to Bangalore
DLT BUS,A/C Sleeper (2+1),23:45,06:30,06h 45m,INR 1199,15 Seats available,"4.0
97",https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,Kalpetta (kerala) to Bangalore
MMK Travels,VE A/C Seater / Sleeper (2+1),23:45,06:00,06h 15m,INR 999,20 Seats available,"4.7
39",https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,Kalpetta (kerala) to Bangalore
Suraj Holidays,VE A/C Sleeper (2+1),23:58,07:15,07h 17m,INR 1100,26 Seats available,"3.8
47",https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,Kalpetta (kerala) to Bangalore
KSRTC (Kerala) - 2368,Low Floor AC Seater 2+2,00:30,03:35,03h 05m,INR 253,24 Seats available,3.1,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,Kozhikode to Thrissur
KSRTC (Kerala) - 525,Super Express Non AC Seater Air Bus (2+2),00:35,03:00,02h 25m,INR 216,31 Seats available,3.1,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,Kozhikode to Thrissur
KSRTC (Kerala) - 315,Super Fast Non AC Seater (2+3),00:40,03:55,03h 15m,INR 181,46 Seats available,3.1,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,Kozhikode to Thrissur
KSRTC (Kerala) - 2389,Low Floor AC Seater 2+2,01:30,04:35,03h 05m,INR 253,29 Seats available,3.1,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,Kozhikode to Thrissur
KSRTC (Kerala) - 1850,Low Floor AC Seater 2+2,02:30,05:35,03h 05m,INR 253,6 Seats available,3.1,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,Kozhikode to Thrissur
KSRTC (Kerala) - 1856,Low Floor AC Seater 2+2,03:30,06:35,03h 05m,INR 253,18 Seats available,"4.1
5",https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,Kozhikode to Thrissur
KSRTC (Kerala) - 2713,Super Fast Non AC Seater (2+3),04:00,07:20,03h 20m,INR 166,47 Seats available,3.1,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,Kozhikode to Thrissur
KSRTC (Kerala) - 832,Super Fast Non AC Seater (2+3),04:00,07:20,03h 20m,INR 166,50 Seats available,"2.0
6",https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,Kozhikode to Thrissur
KSRTC (Kerala) - 2370,Low Floor AC Seater 2+2,04:30,07:50,03h 20m,INR 253,21 Seats available,3.1,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,Kozhikode to Thrissur
KSRTC (Kerala) - 92,Swift Deluxe Non AC Air Bus (2+2),05:20,08:20,03h 00m,INR 216,3 Seats available,3.1,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,Kozhikode to Thrissur
KSRTC (Kerala) - 2392,Low Floor AC Seater 2+2,05:30,08:50,03h 20m,INR 253,31 Seats available,3.1,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,Kozhikode to Thrissur
KSRTC (Kerala) - 1865,Low Floor AC Seater 2+2,06:30,10:00,03h 30m,INR 253,17 Seats available,"3.4
8",https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,Kozhikode to Thrissur
KSRTC (Kerala) - 794,Super Fast Non AC Seater (2+3),06:40,10:20,03h 40m,INR 181,50 Seats available,3.1,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,Kozhikode to Thrissur
KSRTC (Kerala) - 2710,Super Fast Non AC Seater (2+3),07:20,11:05,03h 45m,INR 181,49 Seats available,3.1,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,Kozhikode to Thrissur
KSRTC (Kerala) - 1868,Low Floor AC Seater 2+2,07:30,11:00,03h 30m,INR 253,27 Seats available,"1.7
4",https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,Kozhikode to Thrissur
Madhavi Travels,A/C Semi Sleeper (2+2),00:15,04:00,03h 45m,549,18 Seats available,4.0,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,Kozhikode to Thrissur
Madhavi Travels,A/C Sleeper (2+1),00:25,03:45,03h 20m,INR 799,10 Seats available,4.0,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,Kozhikode to Thrissur
Ubc travels,A/C Semi Sleeper (2+2),00:25,03:00,02h 35m,INR 700,27 Seats available,3.8,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,Kozhikode to Thrissur
UFO Bus,Volvo Multi-Axle B9R A/c Semi Sleeper (2+2),00:30,03:30,03h 00m,650,28 Seats available,4.0,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,Kozhikode to Thrissur
Madhavi Travels,A/C Semi Sleeper (2+2),00:45,04:05,03h 20m,529,22 Seats available,4.0,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur,Kozhikode to Thrissur
KSRTC (Kerala) - 2386,Low Floor AC Seater 2+2,00:00,10:09,10h 09m,INR 742,12 Seats available,3.2,https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode,Thiruvananthapuram to Kozhikode
KSRTC (Kerala) - 1869,Low Floor AC Seater 2+2,02:00,12:00,10h 00m,INR 742,11 Seats available,3.2,https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode,Thiruvananthapuram to Kozhikode
KSRTC (Kerala) - 1871,Low Floor AC Seater 2+2,03:00,13:00,10h 00m,INR 723,6 Seats available,3.2,https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode,Thiruvananthapuram to Kozhikode
KSRTC (Kerala) - 1874,Low Floor AC Seater 2+2,04:00,14:25,10h 25m,INR 742,24 Seats available,3.2,https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode,Thiruvananthapuram to Kozhikode
KSRTC (Kerala) - 2363,Low Floor AC Seater 2+2,05:00,15:15,10h 15m,INR 723,11 Seats available,3.2,https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode,Thiruvananthapuram to Kozhikode
KSRTC (Kerala) - 563,Super Express Non AC Seater Air Bus (2+2),05:15,14:40,09h 25m,INR 586,26 Seats available,3.2,https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode,Thiruvananthapuram to Kozhikode
KSRTC (Kerala) - 2381,Low Floor AC Seater 2+2,06:00,15:08,09h 08m,INR 742,1 Seat available,3.2,https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode,Thiruvananthapuram to Kozhikode
KSRTC (Kerala) - 1885,Low Floor AC Seater 2+2,07:00,17:50,10h 50m,INR 723,13 Seats available,3.2,https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode,Thiruvananthapuram to Kozhikode
KSRTC (Kerala) - 277,Super Fast Non AC Seater (2+3),07:30,18:55,11h 25m,INR 516,48 Seats available,3.2,https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode,Thiruvananthapuram to Kozhikode
KSRTC (Kerala) - 722,Super Fast Non AC Seater (2+3),07:45,19:25,11h 40m,INR 515,42 Seats available,3.2,https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode,Thiruvananthapuram to Kozhikode
KSRTC (Kerala) - 1888,Low Floor AC Seater 2+2,08:00,18:45,10h 45m,INR 742,8 Seats available,3.2,https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode,Thiruvananthapuram to Kozhikode
KSRTC (Kerala) - 780,Super Fast Non AC Seater (2+3),08:05,19:10,11h 05m,INR 515,47 Seats available,3.2,https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode,Thiruvananthapuram to Kozhikode
KSRTC (Kerala) - 1119,Super Fast Non AC Seater (2+3),08:15,20:00,11h 45m,INR 502,45 Seats available,3.2,https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode,Thiruvananthapuram to Kozhikode
KSRTC (Kerala) - 2365,Low Floor AC Seater 2+2,09:00,19:45,10h 45m,INR 723,15 Seats available,3.2,https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode,Thiruvananthapuram to Kozhikode
KSRTC (Kerala) - 2385,Low Floor AC Seater 2+2,10:00,20:45,10h 45m,INR 742,2 Seats available,3.2,https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode,Thiruvananthapuram to Kozhikode
KSRTC (Kerala) - 1886,Low Floor AC Seater 2+2,11:00,21:20,10h 20m,INR 723,6 Seats available,3.2,https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode,Thiruvananthapuram to Kozhikode
KSRTC (Kerala) - 1867,Low Floor AC Seater 2+2,12:00,22:00,10h 00m,INR 742,1 Seat available,3.2,https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode,Thiruvananthapuram to Kozhikode
KSRTC (Kerala) - 1877,Low Floor AC Seater 2+2,13:00,23:20,10h 20m,INR 723,9 Seats available,3.2,https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode,Thiruvananthapuram to Kozhikode
KSRTC (Kerala) - 588,Super Express Non AC Seater Air Bus (2+2),13:32,00:00,10h 28m,INR 555,19 Seats available,3.2,https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode,Thiruvananthapuram to Kozhikode
KSRTC (Kerala) - 2367,Low Floor AC Seater 2+2,14:00,00:30,10h 30m,INR 742,3 Seats available,3.2,https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode,Thiruvananthapuram to Kozhikode
BLM Transports,A/C Sleeper (2+1),20:15,05:00,08h 45m,1093,19 Seats available,"4.4
102",https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode,Thiruvananthapuram to Kozhikode
Madhavi Travels,A/C Sleeper (2+1),19:50,04:30,08h 40m,1099,13 Seats available,"4.4
62",https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode,Thiruvananthapuram to Kozhikode
A1 Travels,A/C Seater / Sleeper (2+1),21:35,07:00,09h 25m,INR 750,30 Seats available,"3.5
67",https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode,Thiruvananthapuram to Kozhikode
A1 Travels,NON A/C Semi Sleeper (2+2),21:00,06:30,09h 30m,INR 600,17 Seats available,"3.3
58",https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode,Thiruvananthapuram to Kozhikode
EMERALD TRAVELS,Bharat Benz A/C Semi Sleeper (2+2),19:30,04:30,09h 00m,INR 800,31 Seats available,"1.9
16",https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode,Thiruvananthapuram to Kozhikode
KSRTC (Kerala) - 2072,Super Express Non AC Seater Air Bus (2+2),00:30,06:20,05h 50m,INR 350,5 Seats available,2.5,https://www.redbus.in/bus-tickets/kozhikode-to-kottayam,Kozhikode to Kottayam
KSRTC (Kerala) - 525,Super Express Non AC Seater Air Bus (2+2),00:35,05:20,04h 45m,INR 381,31 Seats available,2.5,https://www.redbus.in/bus-tickets/kozhikode-to-kottayam,Kozhikode to Kottayam
KSRTC (Kerala) - 315,Super Fast Non AC Seater (2+3),00:40,07:10,06h 30m,INR 332,41 Seats available,2.5,https://www.redbus.in/bus-tickets/kozhikode-to-kottayam,Kozhikode to Kottayam
KSRTC (Kerala) - 2389,Low Floor AC Seater 2+2,01:30,07:50,06h 20m,INR 475,28 Seats available,"3.3
4",https://www.redbus.in/bus-tickets/kozhikode-to-kottayam,Kozhikode to Kottayam
KSRTC (Kerala) - 1856,Low Floor AC Seater 2+2,03:30,10:15,06h 45m,INR 475,8 Seats available,2.5,https://www.redbus.in/bus-tickets/kozhikode-to-kottayam,Kozhikode to Kottayam
KSRTC (Kerala) - 1868,Low Floor AC Seater 2+2,07:30,14:40,07h 10m,INR 475,12 Seats available,"4.1
4",https://www.redbus.in/bus-tickets/kozhikode-to-kottayam,Kozhikode to Kottayam
KSRTC (Kerala) - 851,Super Fast Non AC Seater (2+3),08:15,15:10,06h 55m,INR 332,46 Seats available,2.5,https://www.redbus.in/bus-tickets/kozhikode-to-kottayam,Kozhikode to Kottayam
KSRTC (Kerala) - 2006,Super Fast Non AC Seater (2+3),08:35,16:30,07h 55m,INR 332,47 Seats available,2.5,https://www.redbus.in/bus-tickets/kozhikode-to-kottayam,Kozhikode to Kottayam
KSRTC (Kerala) - 761,Super Fast Non AC Seater (2+3),08:45,15:55,07h 10m,INR 332,45 Seats available,2.5,https://www.redbus.in/bus-tickets/kozhikode-to-kottayam,Kozhikode to Kottayam
KSRTC (Kerala) - 1873,Low Floor AC Seater 2+2,09:30,16:40,07h 10m,INR 475,20 Seats available,2.5,https://www.redbus.in/bus-tickets/kozhikode-to-kottayam,Kozhikode to Kottayam
KSRTC (Kerala) - 848,Super Fast Non AC Seater (2+3),10:10,17:20,07h 10m,INR 332,38 Seats available,2.5,https://www.redbus.in/bus-tickets/kozhikode-to-kottayam,Kozhikode to Kottayam
KSRTC (Kerala) - 755,Super Fast Non AC Seater (2+3),11:15,18:15,07h 00m,INR 332,44 Seats available,2.5,https://www.redbus.in/bus-tickets/kozhikode-to-kottayam,Kozhikode to Kottayam
KSRTC (Kerala) - 2390,Low Floor AC Seater 2+2,11:30,18:50,07h 20m,INR 475,21 Seats available,2.5,https://www.redbus.in/bus-tickets/kozhikode-to-kottayam,Kozhikode to Kottayam
KSRTC (Kerala) - 324,Super Fast Non AC Seater (2+3),11:35,18:25,06h 50m,INR 332,46 Seats available,2.5,https://www.redbus.in/bus-tickets/kozhikode-to-kottayam,Kozhikode to Kottayam
KSRTC (Kerala) - 1118,Super Fast Non AC Seater (2+3),11:50,19:00,07h 10m,INR 332,44 Seats available,2.5,https://www.redbus.in/bus-tickets/kozhikode-to-kottayam,Kozhikode to Kottayam
Kallada Travels (Suresh Kallada),A/C Sleeper (2+1),02:01,07:55,05h 54m,INR 1000,20 Seats available,"4.5
4",https://www.redbus.in/bus-tickets/kozhikode-to-kottayam,Kozhikode to Kottayam
Sonia Travels,A/C Seater/Sleeper (2+1),23:30,06:15,06h 45m,INR 750,21 Seats available,4.3,https://www.redbus.in/bus-tickets/kozhikode-to-kottayam,Kozhikode to Kottayam
Madhavi Travels,Volvo A/C Semi Sleeper (2+2),23:30,04:50,05h 20m,999,26 Seats available,4.0,https://www.redbus.in/bus-tickets/kozhikode-to-kottayam,Kozhikode to Kottayam
Ubc travels,A/C Semi Sleeper (2+2),00:25,07:50,07h 25m,INR 700,27 Seats available,3.8,https://www.redbus.in/bus-tickets/kozhikode-to-kottayam,Kozhikode to Kottayam
Ubc travels,A/C Seater/Sleeper (2+1),01:45,08:00,06h 15m,INR 900,36 Seats available,3.8,https://www.redbus.in/bus-tickets/kozhikode-to-kottayam,Kozhikode to Kottayam
KSRTC (Kerala) - 100,Swift Deluxe Non AC Air Bus (2+2),19:03,02:21,07h 18m,INR 709,8 Seats available,"4.6
31",https://www.redbus.in/bus-tickets/kannur-to-bangalore,Kannur to Bangalore
KSRTC (Kerala) - 133,Swift Deluxe Non AC Air Bus (2+2),21:00,05:15,08h 15m,INR 740,1 Seat available,"4.0
33",https://www.redbus.in/bus-tickets/kannur-to-bangalore,Kannur to Bangalore
